Eagle_education_Edith,airTemperature,dewTemperature,seaLvlPressure,windDirection,windSpeed
134.858,15.0,10.0,1016.3,250.0,2.1
130.4412,13.9,9.4,1016.1,0.0,0.0
117.4855,13.3,9.4,1016.3,280.0,1.5
117.7799,12.8,10.0,1016.5,320.0,2.6
113.3632,12.8,9.4,1017.2,300.0,2.6
119.5466,12.2,8.9,1017.8,260.0,2.1
113.9521,12.8,8.9,1018.3,290.0,2.1
93.0461,14.4,8.3,1018.8,300.0,4.1
149.8749,16.1,8.3,1019.3,330.0,4.6
178.4365,16.1,8.3,1019.7,350.0,5.1
196.1035,18.3,9.4,1020.0,330.0,6.2
198.4591,18.3,8.9,1020.2,320.0,6.7
195.2202,18.9,8.9,1020.2,350.0,8.8
196.6924,16.7,9.4,1021.1,350.0,4.6
223.4874,15.6,8.9,1021.8,340.0,7.2
200.2259,15.6,8.9,1022.4,350.0,6.2
195.2202,14.4,8.3,1023.3,350.0,8.8
198.7536,13.9,8.3,1023.9,350.0,6.2
190.2145,13.3,7.8,1024.7,360.0,5.1
157.2362,12.8,7.2,1025.6,10.0,4.1
161.9474,11.7,7.2,1026.1,350.0,3.6
156.0584,10.6,7.2,1026.7,350.0,2.6
142.2192,10.6,7.2,1027.3,330.0,1.5
140.4525,8.9,7.2,1027.3,350.0,2.1
116.6021,8.3,6.7,1027.3,360.0,2.6
113.9521,8.3,6.7,1027.1,360.0,2.1
112.4798,8.9,6.7,1027.2,350.0,2.6
86.8627,7.8,6.7,1027.6,350.0,2.6
111.0076,7.8,6.1,1027.6,360.0,2.6
87.74600000000002,7.8,6.7,1027.8,10.0,2.1
89.5127,9.4,7.2,1028.3,10.0,2.6
113.9521,12.2,8.3,1028.7,40.0,3.1
91.2794,14.4,7.8,1029.1,40.0,4.6
121.0188,16.1,7.8,1028.9,40.0,2.1
88.0405,17.2,7.2,1028.4,340.0,2.1
127.2023,17.8,7.8,1027.8,40.0,2.1
127.4967,18.9,7.2,1026.9,40.0,2.1
169.3086,19.4,7.2,1026.1,0.0,0.0
166.0697,20.6,7.2,1025.5,0.0,1.5
168.7197,20.0,6.7,1025.1,0.0,0.0
177.5532,20.0,5.6,1025.0,310.0,2.1
194.0424,17.8,6.7,1025.1,0.0,0.0
186.6811,15.6,7.2,1025.3,0.0,0.0
188.1534,13.3,7.8,1025.9,310.0,2.1
196.1035,11.1,7.8,1026.1,0.0,0.0
201.1092,10.0,7.8,1026.1,0.0,0.0
186.3867,9.4,7.2,1026.2,0.0,0.0
175.1976,8.9,7.2,1026.3,0.0,0.0
156.0584,8.9,6.7,1026.3,0.0,0.0
147.2249,9.4,7.2,1026.4,300.0,2.6
90.3961,8.9,6.7,1026.1,320.0,2.6
122.1967,8.9,6.7,1026.5,310.0,1.5
88.0405,8.3,6.1,1027.0,320.0,2.1
117.4855,7.8,6.1,1027.7,310.0,1.5
92.7517,9.4,6.7,1028.4,300.0,1.5
125.4356,12.8,7.8,1029.1,360.0,2.1
146.0471,16.7,8.3,1029.5,30.0,3.1
193.4535,18.9,7.2,1029.8,50.0,2.1
206.4093,20.0,6.7,1029.4,50.0,2.1
212.2983,21.1,6.1,1029.0,50.0,2.6
230.5542,21.7,7.2,1028.5,50.0,1.5
244.9822,22.8,6.7,1028.2,290.0,2.1
244.9822,23.3,6.1,1028.1,0.0,0.0
235.8543,22.8,5.6,1028.5,0.0,1.5
262.9436,21.7,6.7,1029.0,30.0,1.5
252.9323,19.4,7.2,1029.3,0.0,0.0
235.2654,16.7,8.9,1030.1,150.0,1.5
237.3265,15.6,9.4,1031.0,170.0,1.5
225.843,15.0,9.4,1031.5,0.0,0.0
212.8872,12.2,8.9,1032.3,0.0,0.0
205.5259,11.1,8.3,1032.6,0.0,0.0
198.4591,10.0,8.3,1032.6,0.0,0.0
165.7752,9.4,7.8,1032.9,340.0,2.1
158.1195,9.4,7.8,1033.1,330.0,1.5
120.7244,8.9,7.8,1033.0,350.0,2.1
121.3133,8.9,6.7,1033.4,350.0,1.5
115.1299,8.9,7.2,1033.9,340.0,2.1
90.985,10.0,8.3,1034.7,340.0,2.6
123.6689,10.0,8.3,1035.2,360.0,2.6
100.7018,13.9,10.6,1035.8,340.0,1.5
158.7084,17.8,11.7,1036.3,340.0,1.5
202.8759,18.3,10.6,1036.6,0.0,0.0
206.4093,20.6,11.1,1036.2,160.0,4.6
239.0932,21.1,10.0,1035.7,140.0,4.6
253.2268,21.7,10.6,1035.0,140.0,2.6
240.271,22.2,10.6,1034.0,100.0,3.1
240.8599,22.2,10.6,1033.7,140.0,2.6
265.2992,21.7,11.1,1033.5,170.0,3.1
258.8213,20.0,11.1,1033.5,120.0,5.1
249.399,17.2,11.1,1033.9,130.0,4.6
242.921,16.1,10.6,1034.3,130.0,4.6
251.1657,13.9,10.0,1034.4,130.0,2.6
223.7818,13.9,10.0,1034.4,150.0,1.5
232.3209,13.3,10.0,1034.2,0.0,0.0
218.7762,11.1,9.4,1033.9,0.0,0.0
201.4036,11.1,9.4,1033.4,0.0,0.0
194.3368,10.0,8.9,1033.0,0.0,0.0
157.8251,9.4,8.3,1032.4,0.0,0.0
128.969,9.4,8.3,1031.8,0.0,0.0
128.969,8.3,7.8,1031.3,0.0,0.0
120.4299,8.9,7.2,1031.2,0.0,0.0
94.2239,8.9,7.2,1030.9,0.0,0.0
125.1412,9.4,8.3,1031.0,0.0,0.0
131.9135,12.8,11.1,1031.0,210.0,2.1
149.8749,16.7,12.8,1030.7,220.0,3.6
219.6595,20.0,13.3,1029.8,230.0,4.6
210.826,21.7,13.3,1028.9,230.0,2.6
229.0819,22.8,13.3,1027.8,210.0,4.6
245.8655,23.9,13.9,1026.3,230.0,4.6
256.7602,24.4,13.3,1025.5,240.0,4.1
258.8213,24.4,13.3,1024.4,220.0,3.6
254.699,24.4,13.9,1023.9,220.0,4.1
245.5711,22.8,13.9,1023.6,220.0,3.6
275.605,21.7,14.4,1023.4,230.0,2.6
244.3933,20.6,13.9,1023.8,240.0,3.1
240.5655,17.8,13.3,1023.4,220.0,2.6
227.6097,18.3,14.4,1023.4,280.0,2.6
220.8373,16.7,14.4,1023.2,230.0,2.1
214.9483,17.2,14.4,1022.9,240.0,2.6
202.5814,17.2,13.9,1022.5,240.0,2.6
180.7922,16.7,13.9,1022.3,240.0,1.5
161.6529,15.6,13.3,1021.6,240.0,1.5
136.3302,15.6,13.3,1021.0,0.0,0.0
123.3744,14.4,13.3,1020.9,190.0,2.1
123.9634,15.0,13.9,1020.8,0.0,0.0
95.6962,14.4,13.9,1021.1,0.0,0.0
118.3688,16.1,14.4,1021.2,230.0,2.1
98.3462,18.3,14.4,1020.9,210.0,4.1
160.7696,21.1,14.4,1020.8,240.0,3.1
205.8204,23.9,15.0,1020.3,210.0,3.6
217.0095,26.1,15.0,1019.8,220.0,4.1
253.2268,28.3,15.6,1018.9,200.0,4.6
248.81,28.3,16.1,1018.2,220.0,5.1
249.6934,27.2,16.1,1017.7,220.0,4.1
272.0716,26.7,16.1,1017.5,230.0,5.7
251.7545,26.7,16.1,1017.2,230.0,3.6
268.5382,25.6,16.1,1017.2,230.0,3.6
269.4215,24.4,16.1,1017.2,230.0,2.6
284.144,23.9,16.7,1017.6,230.0,3.1
285.3218,23.3,16.7,1018.2,250.0,2.6
236.1487,22.2,17.8,1018.0,260.0,1.5
231.1431,21.7,18.3,1018.5,270.0,2.1
232.0264,20.6,18.9,1018.2,220.0,2.1
196.9869,20.6,18.9,1018.4,240.0,2.1
180.7922,20.6,18.9,1018.2,290.0,1.5
167.8364,20.0,18.3,1017.7,0.0,0.0
127.2023,19.4,18.3,1018.2,0.0,0.0
120.4299,18.3,17.8,1018.3,200.0,1.5
89.5127,18.9,17.8,1018.9,250.0,1.5
123.6689,18.9,17.8,1019.1,0.0,0.0
122.4911,18.3,17.8,1019.1,340.0,1.5
101.8796,20.6,18.3,1019.3,310.0,2.1
171.0753,23.3,17.2,1019.3,320.0,1.5
211.4149,24.4,17.2,1018.8,310.0,1.5
232.0264,26.1,17.2,1018.5,260.0,3.6
241.4488,26.1,17.2,1017.8,260.0,2.6
237.9154,26.7,16.7,1017.2,300.0,2.6
247.9267,27.2,16.7,1016.8,230.0,3.6
245.5711,26.7,16.7,1016.7,320.0,2.1
246.4545,26.1,16.7,1016.3,320.0,2.1
267.066,25.0,16.7,1016.4,0.0,0.0
289.1497,24.4,17.2,1016.6,0.0,0.0
215.2428,22.2,17.8,1017.0,0.0,0.0
230.8486,22.2,17.8,1017.5,0.0,0.0
253.5212,21.7,17.8,1017.9,0.0,0.0
239.0932,21.7,17.8,1018.3,0.0,0.0
226.1374,21.1,17.8,1018.1,0.0,0.0
183.7366,20.0,17.8,1018.2,180.0,1.5
149.5805,19.4,17.8,1018.1,0.0,0.0
138.6858,18.3,17.2,1018.1,0.0,0.0
125.4356,18.9,17.2,1018.3,0.0,0.0
124.5522,18.9,17.2,1018.3,200.0,1.5
121.9022,18.3,17.2,1018.4,0.0,0.0
95.4017,18.3,16.7,1018.5,180.0,1.5
127.2023,18.9,17.8,1018.7,200.0,1.5
135.4469,20.0,18.3,1019.5,190.0,1.5
158.1195,22.2,18.3,1019.5,210.0,2.1
189.9201,25.0,17.8,1019.4,200.0,4.1
200.5203,26.7,18.3,1018.7,210.0,4.1
205.2315,26.7,17.2,1017.9,200.0,3.6
214.9483,28.3,16.7,1017.1,200.0,4.1
206.9982,28.3,16.7,1017.0,210.0,4.6
212.8872,27.8,16.1,1016.5,190.0,5.7
211.7094,27.2,16.7,1016.1,200.0,5.7
214.6539,26.1,17.8,1016.0,180.0,3.1
214.3594,24.4,19.4,1016.3,180.0,5.1
236.7376,23.3,19.4,1016.2,180.0,5.7
215.5372,22.8,18.9,1016.5,180.0,3.1
193.159,22.2,18.9,1016.6,180.0,4.1
181.0866,22.2,19.4,1016.1,180.0,4.6
166.6586,22.8,20.0,1015.6,190.0,4.6
169.0142,22.8,20.0,1015.4,180.0,4.6
123.08,22.2,20.6,1015.1,190.0,4.1
122.7856,22.2,20.6,1014.5,180.0,3.1
121.0188,22.2,21.1,1013.9,170.0,3.1
127.4967,23.3,21.1,1013.6,190.0,4.1
128.969,23.3,21.1,1013.1,190.0,4.6
129.2634,23.3,21.1,1013.0,210.0,6.2
133.6802,22.8,21.7,1013.0,190.0,5.1
157.2362,22.8,22.2,1013.3,210.0,5.7
168.1308,23.3,22.2,1012.9,210.0,5.7
193.159,23.9,22.8,1013.3,220.0,4.1
190.509,24.4,23.3,1013.3,210.0,5.1
178.731,25.0,23.3,1013.2,230.0,4.6
191.9813,25.0,22.8,1012.9,230.0,5.7
195.8091,25.0,22.2,1012.8,230.0,3.6
233.7931,25.6,23.3,1013.0,240.0,2.1
256.4658,25.6,22.8,1013.3,230.0,3.1
214.065,25.6,21.7,1013.8,230.0,3.6
264.7103,25.0,21.7,1013.9,240.0,2.1
251.1657,24.4,21.7,1014.1,230.0,1.5
268.5382,23.3,21.7,1014.1,150.0,1.5
252.6379,23.3,21.7,1014.9,0.0,0.0
217.5984,23.3,22.2,1014.9,150.0,2.1
199.3425,23.3,22.8,1014.8,130.0,1.5
205.5259,23.9,22.8,1014.8,170.0,2.6
191.6868,23.3,22.8,1014.3,170.0,2.6
170.192,23.3,22.8,1014.3,180.0,3.6
126.9079,23.3,22.2,1014.1,180.0,3.6
123.9634,22.8,21.7,1013.9,180.0,5.1
124.8467,22.8,21.7,1013.7,160.0,3.6
126.6134,22.8,21.7,1014.0,180.0,3.1
131.3246,23.3,21.7,1013.8,190.0,4.1
159.0029,23.3,22.2,1013.4,170.0,4.1
208.7649,23.3,22.2,1012.7,170.0,5.1
271.1882,23.3,22.2,1012.2,170.0,6.2
275.3105,22.8,22.2,1011.3,170.0,7.7
289.1497,23.3,22.2,1010.2,180.0,6.2
297.9831,23.9,22.8,1009.4,200.0,6.2
276.7828,24.4,23.3,1009.4,220.0,6.7
322.7169,25.0,23.3,1009.4,220.0,5.7
299.1609,25.6,23.3,1009.4,220.0,4.1
286.2052,25.6,23.3,1009.7,210.0,4.1
326.8392,25.6,23.9,1010.6,220.0,3.6
297.3943,25.0,23.9,1011.0,210.0,3.1
314.4724,25.0,23.9,1011.6,220.0,2.1
281.1995,25.6,23.9,1012.1,230.0,2.6
239.6821,25.6,23.3,1012.6,270.0,3.6
276.1939,25.6,22.2,1013.1,280.0,2.1
254.4046,25.0,21.7,1013.6,310.0,3.6
196.1035,23.3,19.4,1014.5,360.0,4.6
177.5532,22.2,18.3,1014.7,340.0,3.1
124.2578,21.1,18.3,1015.1,340.0,3.1
125.1412,20.0,17.8,1015.3,10.0,2.1
123.9634,19.4,17.2,1016.0,0.0,0.0
130.1468,19.4,17.2,1016.9,300.0,1.5
130.7357,19.4,17.8,1017.8,290.0,2.1
169.8975,21.1,17.8,1018.5,310.0,2.6
195.5146,23.9,17.8,1018.3,340.0,3.1
230.8486,25.0,17.2,1017.9,360.0,4.1
296.5109,25.0,17.8,1018.0,360.0,3.1
289.1497,25.0,17.8,1018.1,350.0,3.6
257.3491,27.2,17.8,1017.3,350.0,3.6
305.9333,27.2,17.8,1016.8,300.0,4.1
312.7057,26.7,17.8,1016.9,300.0,3.6
267.9493,26.7,17.8,1016.7,310.0,3.1
308.2889,26.1,17.8,1017.0,340.0,2.1
313.0001,24.4,17.8,1017.7,0.0,0.0
309.4667,21.7,17.8,1018.1,0.0,0.0
275.3105,20.6,17.8,1018.5,0.0,0.0
225.843,20.0,17.8,1018.7,350.0,1.5
277.3717,18.9,17.8,1018.8,300.0,1.5
267.6549,18.3,17.2,1018.9,340.0,3.1
212.0038,18.3,16.7,1018.7,360.0,2.6
203.4648,19.4,14.4,1018.5,10.0,3.1
177.8477,18.9,13.9,1018.1,40.0,2.1
128.969,18.3,13.9,1017.7,20.0,2.6
129.2634,18.9,14.4,1018.0,40.0,2.6
127.7912,18.3,14.4,1018.3,40.0,2.6
128.0857,18.3,15.0,1018.6,40.0,2.6
135.4469,18.3,15.0,1018.9,70.0,2.1
166.0697,18.9,15.6,1019.7,30.0,2.1
198.4591,18.9,16.1,1019.5,70.0,2.6
264.4159,19.4,16.1,1019.4,60.0,3.6
272.9549,20.6,16.7,1019.2,70.0,4.1
245.5711,22.8,16.7,1018.4,80.0,3.6
308.2889,21.7,16.1,1017.7,90.0,4.1
305.9333,21.7,16.1,1017.4,90.0,4.1
266.4771,21.7,16.7,1017.5,110.0,4.6
303.8722,21.1,16.1,1017.5,100.0,3.6
299.4554,20.6,16.7,1018.4,60.0,4.1
293.272,20.0,16.7,1019.1,60.0,3.1
293.5664,18.9,16.7,1019.2,90.0,2.6
237.3265,18.3,16.7,1018.9,90.0,4.6
277.6661,18.3,17.2,1018.8,90.0,3.6
278.255,18.3,16.7,1019.2,100.0,3.6
238.2098,18.3,16.1,1019.0,90.0,4.6
256.4658,18.3,15.6,1019.2,80.0,4.6
232.9098,17.2,15.0,1020.2,80.0,6.2
185.7978,16.1,14.4,1020.8,70.0,5.1
133.3857,15.6,13.9,1021.4,80.0,3.6
129.2634,15.6,14.4,1022.2,70.0,3.6
127.2023,15.0,13.9,1022.7,80.0,6.2
129.8523,15.0,13.9,1023.3,80.0,3.6
126.3189,14.4,13.3,1024.3,70.0,5.7
148.4027,14.4,12.8,1025.0,70.0,6.2
200.8147,14.4,12.8,1025.6,60.0,6.2
289.1497,15.6,11.7,1025.8,70.0,6.2
275.8994,16.1,11.7,1025.8,80.0,5.1
237.621,16.1,11.7,1025.8,80.0,5.1
272.366,16.7,11.1,1025.4,90.0,5.7
288.8552,16.1,11.1,1025.7,90.0,6.7
292.9775,16.7,10.6,1025.9,80.0,6.2
251.7545,16.1,10.0,1026.2,100.0,6.2
256.4658,15.6,9.4,1026.5,90.0,3.6
254.699,13.9,9.4,1027.0,90.0,2.1
246.16,13.3,9.4,1027.4,80.0,1.5
232.6153,12.8,9.4,1027.9,80.0,1.5
227.0208,12.8,9.4,1028.0,80.0,1.5
228.1986,12.2,9.4,1027.9,70.0,1.5
216.715,12.2,9.4,1028.0,50.0,2.6
201.1092,12.2,9.4,1028.0,50.0,3.1
189.9201,12.2,9.4,1028.3,60.0,3.6
161.6529,12.2,9.4,1028.3,40.0,3.1
125.4356,12.2,8.9,1028.2,40.0,3.1
120.7244,12.2,8.9,1028.5,50.0,3.6
119.8411,11.7,8.3,1028.6,40.0,4.1
123.6689,11.7,8.3,1029.0,40.0,3.6
123.9634,11.7,8.3,1029.5,50.0,3.6
123.3744,12.8,9.4,1029.5,40.0,3.6
158.1195,13.3,9.4,1029.6,60.0,3.6
212.0038,15.0,10.6,1029.7,70.0,4.1
203.1703,16.1,11.7,1028.9,90.0,5.1
228.7875,16.7,12.2,1028.3,80.0,5.1
220.8373,16.7,12.2,1027.6,90.0,5.1
240.271,17.2,12.8,1027.0,90.0,4.1
227.9041,17.2,13.9,1026.5,80.0,3.1
222.8985,17.8,13.9,1026.4,80.0,3.1
221.1318,17.8,13.9,1026.1,110.0,5.1
218.1873,17.2,13.9,1026.2,90.0,2.6
216.1261,17.2,14.4,1026.3,70.0,2.6
217.8928,16.7,14.4,1026.2,60.0,2.6
204.3481,16.7,15.0,1025.9,60.0,2.6
198.7536,16.7,15.0,1025.7,50.0,2.6
186.6811,16.7,15.0,1025.4,30.0,2.1
174.6087,16.7,15.6,1024.8,30.0,2.6
136.0358,16.7,15.6,1024.6,40.0,3.1
132.7968,16.1,15.6,1023.9,40.0,3.1
123.08,16.1,15.6,1023.6,20.0,2.1
120.1355,16.1,15.6,1023.4,30.0,3.1
112.4798,16.1,15.0,1023.4,30.0,3.1
120.1355,16.1,15.6,1023.4,20.0,2.6
122.7856,16.7,16.1,1023.4,20.0,2.6
89.2183,17.2,16.1,1023.9,30.0,2.6
146.9304,18.9,17.8,1023.7,50.0,2.6
176.9643,19.4,17.2,1023.7,20.0,2.6
186.3867,18.3,17.8,1023.5,350.0,3.1
184.9145,19.4,17.8,1022.7,350.0,3.1
180.4977,20.6,17.8,1021.9,0.0,0.0
183.4422,21.1,17.8,1021.2,0.0,0.0
184.0311,21.1,17.8,1020.8,120.0,1.5
186.6811,20.6,18.3,1020.8,300.0,2.6
194.0424,20.0,18.3,1021.1,230.0,1.5
191.6868,19.4,18.3,1021.3,0.0,0.0
194.6313,18.9,17.8,1021.4,0.0,0.0
173.4309,18.9,17.2,1021.5,0.0,0.0
175.4921,17.8,16.7,1021.4,0.0,0.0
174.6087,17.8,17.8,1021.2,0.0,0.0
160.4751,17.8,17.2,1020.9,0.0,0.0
156.3528,18.3,17.2,1020.3,0.0,0.0
121.0188,18.3,18.3,1019.9,0.0,0.0
119.2521,18.3,17.8,1019.6,0.0,0.0
118.0744,18.3,17.8,1018.9,0.0,0.0
121.3133,18.3,17.8,1018.5,0.0,0.0
120.1355,18.3,17.8,1018.4,180.0,1.5
120.4299,18.3,17.8,1017.7,190.0,2.6
120.4299,18.3,18.3,1017.7,190.0,2.6
120.7244,18.9,18.3,1017.7,200.0,3.1
138.6858,19.4,18.9,1017.3,200.0,3.6
140.747,20.6,18.9,1016.6,230.0,4.1
135.1524,20.6,18.3,1015.8,220.0,6.2
176.6699,21.1,18.3,1014.6,220.0,5.7
186.6811,21.1,17.8,1013.6,220.0,4.1
190.2145,21.1,17.2,1012.9,220.0,6.2
197.5758,20.6,17.2,1012.5,230.0,4.6
204.0537,21.1,17.2,1011.6,210.0,4.1
219.0706,20.6,17.2,1011.3,200.0,4.1
212.5927,20.6,17.2,1010.7,210.0,5.7
218.4817,20.0,17.2,1010.0,190.0,3.1
215.2428,18.9,17.8,1009.4,190.0,3.6
225.2541,18.9,17.8,1009.6,200.0,2.6
220.8373,18.9,17.8,1009.2,210.0,2.6
196.6924,20.0,18.9,1008.9,220.0,3.1
202.5814,20.6,18.9,1009.4,250.0,3.1
183.1478,20.0,17.2,1010.4,320.0,8.2
159.0029,17.8,16.1,1010.2,260.0,2.1
121.3133,16.7,13.9,1010.8,310.0,3.6
122.4911,15.6,14.4,1011.0,290.0,2.1
123.08,16.1,15.0,1011.8,300.0,2.6
123.6689,16.1,13.9,1013.0,340.0,5.1
121.6077,14.4,9.4,1013.9,340.0,4.6
132.7968,14.4,8.3,1014.8,340.0,4.1
170.7809,13.3,7.8,1016.2,350.0,5.1
219.954,13.3,6.1,1016.3,330.0,6.7
223.4874,12.8,5.0,1016.6,350.0,5.7
213.4761,12.8,4.4,1016.5,350.0,7.2
238.7988,13.3,5.0,1016.2,350.0,7.2
236.4432,13.3,4.4,1016.9,350.0,6.7
224.0763,13.9,5.0,1017.3,340.0,4.6
227.3152,14.4,3.3,1018.0,340.0,6.2
224.3707,13.3,3.3,1018.5,350.0,3.6
234.0876,12.2,2.2,1019.5,340.0,3.6
219.0706,10.0,0.6,1020.2,350.0,2.6
221.1318,8.9,1.7,1021.1,350.0,2.1
213.1816,7.8,2.2,1022.2,360.0,2.6
196.9869,7.8,1.7,1022.9,360.0,3.1
196.1035,7.8,0.6,1023.3,360.0,3.6
193.4535,7.2,0.0,1023.6,340.0,3.6
166.6586,6.1,0.0,1023.9,0.0,0.0
149.5805,4.4,-0.6,1024.1,340.0,2.6
90.6905,3.9,0.0,1024.1,340.0,2.6
86.8627,3.9,0.0,1024.7,330.0,1.5
115.4243,3.3,0.0,1025.6,320.0,2.1
94.2239,3.3,0.0,1026.2,340.0,2.6
113.6576,4.4,0.0,1026.6,340.0,2.6
103.3519,6.7,1.1,1027.4,360.0,2.1
152.2305,8.9,1.7,1027.5,360.0,2.1
201.1092,10.0,1.1,1027.3,40.0,2.6
208.4704,11.7,1.1,1026.8,300.0,3.1
206.9982,12.2,1.1,1025.9,300.0,2.1
234.6765,14.4,1.7,1025.3,290.0,2.6
229.6708,15.0,1.7,1024.6,250.0,3.1
220.2484,15.6,1.1,1024.5,270.0,3.1
216.1261,15.6,0.6,1024.1,320.0,1.5
214.3594,13.9,1.1,1024.3,230.0,2.6
219.954,12.8,1.1,1024.5,230.0,1.5
228.7875,8.3,2.8,1025.0,170.0,2.1
225.843,10.6,2.2,1025.2,230.0,1.5
204.0537,9.4,2.8,1025.4,230.0,2.1
203.7592,8.9,3.3,1025.6,240.0,1.5
194.6313,6.7,2.8,1025.6,0.0,0.0
180.2033,7.2,3.3,1025.7,0.0,0.0
161.6529,6.1,2.8,1025.7,0.0,0.0
162.2418,5.6,3.3,1025.6,0.0,0.0
99.2296,5.6,3.3,1025.2,240.0,2.1
123.08,6.1,3.3,1025.5,230.0,2.1
91.8683,6.1,3.9,1026.0,220.0,1.5
119.8411,6.1,3.9,1026.4,0.0,0.0
95.9906,6.7,4.4,1026.8,250.0,1.5
139.5692,8.9,5.6,1027.0,210.0,1.5
155.4695,13.3,6.1,1026.9,260.0,2.1
203.4648,15.6,6.1,1026.8,300.0,2.1
198.7536,18.3,7.2,1027.0,310.0,2.6
208.176,20.0,8.3,1026.1,310.0,2.6
214.3594,20.6,8.9,1025.2,190.0,2.6
238.2098,21.7,8.3,1024.8,190.0,2.6
251.1657,21.7,7.8,1024.5,270.0,3.1
230.2597,21.1,7.8,1024.2,220.0,3.1
230.5542,20.6,7.2,1024.2,240.0,1.5
225.843,18.3,7.8,1024.6,0.0,0.0
233.4987,16.7,8.3,1024.9,230.0,1.5
219.3651,15.0,8.3,1025.2,240.0,1.5
208.7649,13.3,8.3,1025.6,0.0,0.0
212.5927,12.2,8.3,1025.4,0.0,0.0
207.2926,11.7,8.3,1025.2,0.0,0.0
185.5034,10.0,7.2,1025.0,0.0,0.0
160.7696,9.4,8.3,1024.9,0.0,0.0
145.7526,9.4,7.8,1024.5,0.0,0.0
93.9295,9.4,7.2,1024.2,0.0,0.0
117.191,8.9,6.1,1024.3,0.0,0.0
88.9238,7.8,6.1,1024.3,0.0,0.0
119.2521,7.2,5.6,1024.1,0.0,0.0
95.6962,7.2,6.7,1024.2,0.0,0.0
112.1854,10.6,8.9,1024.2,0.0,0.0
154.8806,13.9,10.0,1024.3,220.0,3.6
192.8646,17.2,8.9,1023.9,220.0,4.1
201.4036,19.4,6.7,1023.4,230.0,5.7
210.2371,20.6,6.1,1022.2,220.0,4.6
234.0876,21.1,6.7,1021.1,240.0,3.6
227.3152,21.7,7.2,1019.9,210.0,3.6
233.7931,21.7,7.8,1019.3,230.0,4.6
241.1544,20.6,7.2,1018.9,220.0,4.6
240.271,19.4,6.7,1018.5,230.0,4.1
225.5485,17.8,7.2,1018.8,230.0,2.6
228.493,16.7,7.2,1019.0,0.0,0.0
234.6765,16.1,7.8,1018.9,250.0,1.5
209.0593,15.0,7.8,1019.1,250.0,1.5
220.2484,13.9,8.3,1019.1,270.0,1.5
217.3039,13.9,8.9,1019.1,270.0,2.1
183.7366,15.6,8.9,1019.0,270.0,3.1
171.0753,15.0,9.4,1019.0,280.0,2.6
156.9417,14.4,8.9,1018.8,0.0,0.0
99.8185,12.8,8.9,1018.9,0.0,0.0
120.7244,12.8,8.3,1019.1,290.0,2.1
90.985,12.8,8.3,1019.8,290.0,2.6
125.1412,10.6,8.3,1020.4,300.0,1.5
96.2851,11.1,8.3,1021.3,310.0,2.1
121.9022,14.4,8.9,1021.8,310.0,2.6
123.6689,17.2,8.9,1022.4,300.0,2.6
203.7592,18.9,5.6,1021.9,330.0,5.1
204.937,20.6,3.9,1021.7,330.0,5.1
222.8985,22.2,2.8,1020.9,330.0,5.1
219.954,22.8,1.7,1020.2,300.0,4.1
240.5655,22.8,0.6,1019.8,310.0,3.6
247.9267,22.8,0.0,1019.6,300.0,4.1
229.9653,22.8,0.0,1019.6,310.0,4.1
227.9041,21.7,1.1,1020.1,310.0,2.1
227.0208,18.9,2.8,1020.6,300.0,2.1
231.4375,17.2,2.8,1021.2,290.0,1.5
215.5372,14.4,3.9,1021.6,0.0,0.0
220.2484,14.4,3.9,1022.3,310.0,2.1
200.5203,12.8,4.4,1022.8,310.0,2.1
197.2813,12.8,3.9,1023.0,310.0,1.5
182.2644,12.2,3.9,1023.4,310.0,3.1
137.8025,11.7,3.9,1023.4,310.0,3.6
130.1468,11.1,3.9,1023.7,310.0,3.6
88.6294,10.0,4.4,1023.6,320.0,3.1
117.4855,8.3,4.4,1024.4,300.0,1.5
115.4243,7.8,3.9,1024.9,0.0,0.0
87.74600000000002,8.3,3.9,1025.2,0.0,0.0
119.2521,8.3,4.4,1026.0,330.0,1.5
93.0461,12.2,5.6,1026.9,0.0,0.0
150.4638,16.7,6.7,1027.3,0.0,0.0
183.7366,20.0,7.8,1027.3,0.0,1.5
184.9145,22.2,5.6,1026.9,0.0,0.0
181.6755,23.9,3.9,1026.5,0.0,0.0
184.9145,25.0,3.3,1025.9,0.0,0.0
193.4535,25.0,5.6,1025.4,0.0,2.6
186.0922,24.4,6.1,1025.5,210.0,3.6
189.6256,22.8,6.1,1025.7,190.0,2.1
185.2089,22.2,5.0,1026.2,210.0,1.5
182.8533,18.9,6.1,1026.6,0.0,0.0
186.0922,16.7,7.2,1027.0,0.0,0.0
165.7752,15.0,7.8,1027.3,0.0,0.0
167.8364,15.0,7.8,1027.6,0.0,0.0
163.1252,13.3,8.3,1027.5,0.0,0.0
151.6416,11.7,7.8,1027.5,0.0,0.0
145.1637,10.6,7.2,1027.4,0.0,0.0
120.4299,9.4,7.2,1027.2,330.0,1.5
86.5682,9.4,7.8,1027.1,0.0,0.0
117.7799,8.3,6.7,1027.2,0.0,0.0
86.5682,8.3,6.7,1027.4,0.0,0.0
110.7131,7.8,6.7,1027.8,310.0,1.5
86.2738,7.8,6.1,1028.3,0.0,0.0
116.6021,8.9,7.2,1028.9,0.0,0.0
112.4798,11.7,8.3,1029.4,0.0,0.0
127.7912,15.6,10.0,1029.2,140.0,1.5
159.2973,18.9,11.1,1029.1,0.0,0.0
