Fox_lodging_Frances,airTemperature,dewTemperature,seaLvlPressure,windDirection,windSpeed
96.23,29.4,2.8,1005.9,260.0,6.7
96.05,28.3,7.2,1006.3,270.0,6.7
95.08,27.8,6.1,1006.6,290.0,5.7
94.14,26.7,6.1,1007.0,280.0,5.7
95.75,25.6,7.8,1007.0,260.0,5.1
97.8,25.6,7.8,1007.3,300.0,3.1
97.52,25.0,7.8,1007.4,330.0,3.1
97.85,24.4,7.8,1008.0,330.0,2.6
99.5,25.6,7.8,1008.1,0.0,0.0
100.92,26.7,7.8,1008.5,0.0,1.5
101.22,28.9,6.7,1008.9,0.0,0.0
102.17,30.0,5.6,1008.6,230.0,3.6
103.57,32.2,5.0,1008.2,230.0,1.5
106.05,33.3,4.4,1007.5,300.0,3.1
107.33,35.0,3.3,1006.5,0.0,0.0
107.33,36.7,1.7,1005.6,0.0,1.5
106.95,37.8,1.7,1004.8,240.0,2.6
105.93,37.8,1.1,1004.1,0.0,0.0
104.86,37.8,1.1,1003.3,290.0,3.6
112.03,37.8,1.1,1003.0,230.0,3.1
108.76,37.2,1.1,1003.1,270.0,3.6
93.77,36.1,1.7,1003.6,270.0,3.6
91.61,34.4,2.8,1004.1,240.0,2.1
92.54,35.0,2.8,1004.7,280.0,3.1
93.13,33.3,2.2,1005.1,260.0,5.7
93.44,30.6,3.9,1005.3,250.0,2.6
93.41,31.1,3.3,1005.5,290.0,3.1
93.69,28.3,3.9,1005.4,240.0,2.6
94.19,30.0,3.3,1005.6,290.0,1.5
93.04,28.3,3.9,1005.9,20.0,2.6
94.25,26.7,3.9,1006.6,90.0,1.5
94.64,25.6,6.1,1007.4,110.0,1.5
96.59,26.7,5.6,1008.1,100.0,3.1
96.27,28.9,6.1,1008.3,110.0,2.1
96.96,30.6,3.9,1008.3,0.0,0.0
98.04,32.2,3.3,1008.1,280.0,1.5
98.6,34.4,2.8,1007.9,280.0,2.1
100.95,36.1,2.8,1007.3,0.0,0.0
104.07,38.3,2.2,1006.5,0.0,1.5
106.46,38.9,2.2,1005.4,250.0,3.1
106.22,41.1,1.1,1004.3,270.0,3.1
105.62,41.1,1.1,1003.5,270.0,6.2
100.46,41.1,-0.6,1003.0,260.0,3.6
100.06,40.6,-0.6,1003.0,300.0,6.2
99.73,39.4,-0.6,1003.1,250.0,4.6
94.99,38.3,1.7,1003.4,260.0,4.6
92.95,37.2,2.2,1003.7,260.0,4.1
93.26,36.1,3.9,1004.3,270.0,4.1
95.42,35.0,4.4,1004.3,270.0,5.7
93.92,34.4,3.9,1004.4,270.0,4.1
92.81,33.3,3.9,1004.4,260.0,5.7
93.74,32.8,3.3,1004.4,260.0,6.2
94.28,31.7,2.2,1004.6,270.0,5.1
92.45,30.6,1.7,1005.1,270.0,2.6
91.13,30.0,1.7,1005.8,290.0,3.6
91.06,28.9,2.2,1006.5,0.0,0.0
91.92,28.3,4.4,1007.4,100.0,4.1
94.03,30.0,4.4,1007.7,120.0,4.6
106.04,32.2,3.3,1007.9,110.0,3.1
102.91,32.8,3.3,1008.0,0.0,0.0
99.23,34.4,3.3,1007.6,0.0,0.0
97.87,36.7,3.9,1007.0,0.0,1.5
97.52,37.8,3.3,1006.3,230.0,2.6
98.91,39.4,2.8,1005.5,290.0,4.1
98.91,40.0,2.8,1004.5,300.0,4.1
99.45,41.7,2.2,1003.6,260.0,4.1
99.34,40.6,0.6,1003.1,270.0,4.6
100.3,41.1,1.1,1002.7,300.0,4.6
102.69,40.0,1.1,1002.9,250.0,4.6
96.67,38.9,1.7,1003.1,270.0,5.1
96.12,37.8,2.2,1003.1,260.0,4.1
97.36,34.4,3.9,1003.6,250.0,3.1
98.28,35.6,3.3,1003.7,270.0,5.1
96.61,34.4,3.3,1003.9,330.0,4.6
95.96,33.9,2.8,1003.6,270.0,3.6
96.02,32.2,3.3,1003.6,290.0,4.1
96.45,32.8,2.8,1003.6,300.0,4.1
98.2,30.6,3.3,1004.3,0.0,0.0
99.15,30.0,3.9,1004.8,0.0,0.0
98.06,28.9,5.6,1005.5,120.0,2.1
99.44,29.4,5.6,1006.4,100.0,3.6
101.84,31.1,5.0,1006.8,110.0,3.6
102.81,33.3,5.0,1007.1,110.0,2.6
105.53,35.0,3.9,1007.1,0.0,0.0
107.92,36.1,3.9,1006.9,260.0,2.6
120.56,37.8,3.9,1006.4,260.0,1.5
107.33,38.9,3.9,1005.8,250.0,2.6
108.94,40.0,3.3,1005.1,320.0,4.6
107.96,41.1,3.3,1004.3,280.0,3.6
107.82,41.7,3.3,1003.7,260.0,5.7
106.55,41.1,3.3,1003.5,260.0,4.6
109.29,40.6,3.3,1003.4,280.0,4.6
119.28,40.0,3.3,1003.5,280.0,5.1
105.65,38.9,2.8,1003.8,270.0,6.2
99.82,37.8,3.3,1004.3,270.0,4.1
99.76,36.1,4.4,1004.8,260.0,4.1
101.51,34.4,5.0,1005.0,260.0,4.1
99.38,33.9,5.0,1005.2,270.0,4.6
98.42,33.3,5.0,1005.5,290.0,6.7
99.27,32.8,3.3,1005.5,280.0,6.2
100.04,31.7,2.2,1005.9,280.0,6.2
98.82,30.0,2.8,1006.5,0.0,0.0
98.06,30.0,3.9,1007.3,0.0,0.0
98.18,28.9,6.1,1008.0,0.0,0.0
100.84,30.0,4.4,1008.6,360.0,1.5
101.46,30.6,4.4,1009.1,100.0,2.1
102.7,32.8,5.0,1009.4,50.0,2.6
105.05,33.9,4.4,1009.2,50.0,1.5
106.29,35.0,3.3,1009.0,0.0,0.0
106.76,36.7,3.3,1008.4,340.0,2.1
106.32,37.8,3.9,1007.8,0.0,0.0
107.35,39.4,4.4,1006.8,310.0,4.6
108.76,40.0,3.9,1006.1,300.0,5.7
107.02,41.1,4.4,1005.4,250.0,5.1
107.68,40.6,4.4,1004.7,260.0,5.7
112.12,40.6,5.0,1004.4,310.0,5.7
113.32,39.4,4.4,1004.6,300.0,6.2
111.66,38.3,3.3,1005.0,290.0,6.2
100.59,37.2,2.2,1005.4,260.0,4.1
97.69,35.0,2.8,1006.1,250.0,5.1
98.49,33.9,3.9,1006.7,270.0,4.6
98.93,33.3,3.9,1006.7,270.0,5.1
97.99,32.2,3.9,1006.9,310.0,4.6
98.02,31.1,3.9,1007.2,310.0,6.2
97.11,30.0,4.4,1007.7,340.0,3.1
100.05,29.4,4.4,1008.1,300.0,3.6
99.22,27.8,5.0,1008.7,160.0,2.1
98.15,28.3,5.0,1009.1,360.0,3.1
98.13,28.3,5.6,1009.6,340.0,2.1
103.16,30.0,5.0,1009.9,310.0,2.6
103.88,31.7,5.0,1010.1,0.0,0.0
104.87,33.3,4.4,1009.9,10.0,1.5
107.44,35.0,3.3,1009.8,170.0,2.6
109.26,36.7,3.9,1009.1,90.0,2.6
109.3,38.3,4.4,1008.5,10.0,2.1
108.29,38.9,3.9,1007.7,10.0,2.1
108.44,39.4,3.9,1006.6,280.0,2.6
105.98,40.0,3.3,1005.7,270.0,6.2
106.07,40.6,2.2,1005.4,260.0,3.6
107.8,40.0,-1.1,1005.4,310.0,3.1
112.9,39.4,-2.2,1005.8,290.0,6.7
95.64,38.3,-3.9,1006.1,270.0,5.1
96.46,36.7,-5.0,1006.7,260.0,4.1
97.36,32.8,-2.8,1007.5,230.0,2.1
98.46,34.4,-5.6,1007.6,280.0,2.1
98.3,33.9,-3.9,1007.9,20.0,1.5
97.15,30.6,-1.1,1008.2,70.0,2.6
96.25,28.9,1.7,1008.1,90.0,2.6
95.44,29.4,-0.6,1008.0,50.0,3.6
95.5,28.3,0.0,1008.2,50.0,2.6
95.82,26.1,0.0,1008.8,70.0,2.1
96.04,26.1,1.1,1009.4,0.0,0.0
98.98,28.3,2.2,1010.0,190.0,1.5
100.92,30.0,0.6,1010.4,130.0,2.1
102.82,31.7,0.6,1010.8,0.0,0.0
104.92,33.9,-1.7,1010.7,0.0,0.0
106.64,35.6,-4.4,1010.4,330.0,1.5
106.41,36.7,-5.0,1009.8,330.0,2.1
105.39,37.8,-4.4,1009.2,330.0,1.5
106.88,38.3,-2.8,1008.5,280.0,4.1
106.62,39.4,-2.2,1007.3,0.0,0.0
105.34,39.4,-0.6,1006.3,290.0,5.7
104.8,38.9,-0.6,1005.7,300.0,6.2
105.36,38.3,0.0,1005.3,280.0,6.2
108.09,38.3,0.6,1005.3,280.0,6.2
94.73,37.8,0.0,1005.2,300.0,3.6
95.28,36.1,0.6,1005.6,240.0,1.5
96.16,33.9,2.8,1006.2,240.0,1.5
97.78,32.8,2.8,1006.1,240.0,2.1
97.21,32.2,2.2,1006.0,260.0,1.5
96.89,31.7,2.2,1005.8,0.0,0.0
96.7,30.0,3.9,1005.7,0.0,0.0
96.69,28.3,4.4,1005.9,70.0,1.5
99.94,27.8,6.7,1006.2,0.0,0.0
101.91,27.8,6.1,1006.4,80.0,1.5
101.62,27.2,7.2,1007.0,100.0,1.5
101.13,28.3,5.0,1007.4,90.0,2.6
102.47,30.6,4.4,1007.7,90.0,2.6
103.52,32.8,3.3,1007.8,60.0,1.5
106.23,35.0,2.2,1007.6,0.0,0.0
106.53,36.7,1.7,1007.2,0.0,1.5
108.69,37.8,2.2,1006.5,0.0,1.5
107.61,37.8,1.7,1005.8,240.0,2.6
108.65,39.4,1.7,1004.8,250.0,4.1
107.69,40.0,1.7,1003.9,270.0,5.7
106.27,40.0,1.7,1003.0,270.0,4.1
106.82,40.6,0.6,1002.3,270.0,4.1
115.09,40.0,0.6,1001.9,270.0,7.7
111.09,38.9,0.6,1002.0,270.0,7.2
96.18,37.8,1.7,1002.1,270.0,8.2
93.3,36.1,2.8,1002.5,260.0,4.6
95.07,34.4,2.2,1003.4,260.0,5.7
97.11,33.9,0.0,1003.8,260.0,5.7
95.85,32.2,0.6,1004.1,250.0,1.5
95.48,32.2,1.1,1004.2,330.0,2.6
95.31,31.1,2.2,1004.2,290.0,2.6
95.45,27.8,2.2,1004.3,240.0,2.1
93.72,28.3,4.4,1004.5,250.0,2.1
95.51,26.7,4.4,1005.0,120.0,2.1
97.58,26.1,5.0,1005.2,100.0,2.6
105.82,26.1,4.4,1005.9,100.0,3.1
97.12,27.8,5.0,1006.2,60.0,3.1
99.09,30.0,4.4,1006.4,110.0,2.6
103.57,31.1,3.3,1006.4,110.0,1.5
100.04,33.9,3.3,1006.1,160.0,4.1
101.52,35.6,1.7,1005.4,230.0,4.6
101.76,35.6,2.8,1004.9,0.0,0.0
100.29,36.7,2.2,1004.0,280.0,4.1
98.7,36.1,1.7,1003.3,0.0,0.0
98.39,37.2,1.7,1002.2,260.0,3.6
97.42,37.8,1.1,1001.5,290.0,4.1
98.19,37.8,1.1,1000.9,290.0,2.1
97.52,37.8,-6.7,1001.1,270.0,6.7
93.24,35.6,-6.1,1001.3,260.0,4.6
91.46,33.9,-5.6,1001.9,260.0,5.1
92.5,33.3,-3.9,1002.8,270.0,4.1
94.37,31.7,-4.4,1003.2,240.0,2.1
92.11,29.4,-4.4,1003.3,200.0,2.1
88.83,28.9,-5.0,1003.7,170.0,5.1
87.44,27.2,-1.7,1004.1,140.0,2.1
89.37,26.7,3.3,1003.9,160.0,4.1
88.71,26.7,5.6,1004.4,60.0,2.1
87.5,25.0,7.2,1004.9,100.0,4.6
86.83,24.4,6.7,1005.2,110.0,2.6
87.61,25.6,7.2,1005.8,140.0,3.6
87.53,27.8,6.7,1006.4,120.0,2.1
89.18,29.4,3.3,1006.4,160.0,4.6
89.42,31.1,3.3,1006.2,150.0,6.7
89.21,32.8,3.9,1006.2,180.0,3.6
90.59,35.0,3.9,1005.6,200.0,8.2
92.62,36.1,3.3,1004.8,180.0,9.3
95.2,37.2,3.9,1004.2,150.0,8.2
96.53,38.3,2.2,1003.6,220.0,5.7
94.48,37.2,0.6,1003.1,200.0,5.1
92.64,37.2,0.0,1002.8,250.0,7.7
92.73,36.1,-1.1,1003.0,240.0,7.7
92.69,33.9,-2.2,1003.6,250.0,6.7
88.59,32.8,-1.1,1004.0,250.0,6.2
86.44,31.7,-2.8,1004.6,260.0,3.6
86.88,30.6,-1.1,1005.3,240.0,2.6
88.13,28.9,0.6,1005.9,170.0,2.6
88.23,27.8,1.1,1006.3,210.0,3.6
87.56,28.3,1.7,1006.8,310.0,2.6
87.83,26.7,2.2,1006.9,240.0,4.1
87.8,25.0,1.7,1007.3,80.0,2.6
91.24,24.4,2.2,1007.7,0.0,0.0
97.21,25.6,4.4,1007.9,280.0,5.7
92.24,24.4,5.6,1008.8,250.0,2.6
92.89,25.0,6.7,1009.5,230.0,2.6
95.57,26.7,5.6,1010.0,190.0,2.6
95.79,27.8,5.0,1010.1,160.0,2.6
96.73,28.3,5.0,1010.3,270.0,4.6
97.33,29.4,5.0,1010.3,270.0,4.1
99.73,31.1,4.4,1009.9,260.0,4.1
100.34,31.1,3.9,1009.0,260.0,1.5
101.14,33.3,3.3,1008.4,260.0,5.7
99.08,32.2,0.6,1007.8,310.0,4.1
97.35,33.3,-2.2,1007.1,240.0,5.1
96.63,33.3,-5.0,1006.8,300.0,6.2
101.17,32.2,-5.0,1006.4,280.0,6.2
108.55,32.2,-6.1,1006.5,260.0,5.1
98.25,31.1,-7.2,1006.5,290.0,6.7
88.03,30.6,-7.8,1006.8,290.0,5.1
90.36,27.2,-5.0,1007.5,220.0,3.1
91.57,28.3,-7.2,1007.6,270.0,5.1
91.59,25.6,-6.7,1007.7,240.0,3.6
89.35,26.1,-8.9,1007.9,280.0,2.6
89.56,23.9,-6.1,1007.7,0.0,0.0
91.31,22.2,-6.1,1008.2,240.0,2.6
91.81,21.7,-6.7,1008.4,230.0,3.1
92.01,21.1,-7.8,1008.7,250.0,2.1
91.67,22.2,-6.7,1009.2,310.0,2.1
92.34,22.8,-6.1,1009.7,0.0,0.0
94.9,23.9,-4.4,1010.2,110.0,1.5
99.6,26.1,-6.7,1010.2,40.0,1.5
105.6,28.3,-6.7,1010.0,40.0,2.6
98.59,30.6,-7.2,1009.6,310.0,2.6
99.37,31.7,-11.1,1009.3,310.0,2.6
101.89,33.3,-12.2,1008.8,190.0,2.6
100.9,32.8,-13.3,1008.0,190.0,3.1
102.1,33.3,-14.4,1007.6,190.0,1.5
99.51,34.4,-14.4,1006.8,340.0,3.6
98.63,35.0,-13.9,1006.2,270.0,3.6
106.23,35.0,-15.0,1005.6,320.0,4.1
110.52,33.9,-10.6,1005.7,230.0,4.6
107.93,32.8,-11.7,1005.9,260.0,4.1
106.66,31.1,-9.4,1006.1,240.0,2.1
97.55,29.4,-6.7,1006.6,0.0,0.0
93.92,30.0,-8.9,1006.6,0.0,0.0
93.36,26.1,-3.3,1006.8,240.0,1.5
93.42,25.6,-2.2,1006.8,200.0,1.5
93.96,25.0,-0.6,1006.7,90.0,2.1
93.64,23.3,-6.7,1006.8,240.0,1.5
97.46,22.8,-5.6,1006.9,140.0,1.5
95.69,21.1,-3.9,1007.2,130.0,1.5
96.8,22.8,-4.4,1008.0,120.0,2.1
97.9,23.3,-5.6,1008.4,110.0,3.1
95.61,25.6,-6.1,1008.8,120.0,4.6
102.56,28.3,-5.6,1008.7,130.0,3.6
103.99,30.6,-6.7,1008.7,130.0,2.6
105.72,33.3,-7.8,1008.4,130.0,2.1
108.5,34.4,-10.0,1008.2,0.0,0.0
104.65,37.2,-11.1,1007.5,0.0,2.1
105.61,37.8,-16.7,1007.0,290.0,4.1
106.36,38.3,-15.6,1006.3,270.0,4.1
104.41,37.8,-11.1,1005.9,270.0,2.1
104.76,38.3,-13.9,1005.6,280.0,3.6
104.9,38.3,-13.3,1005.4,270.0,4.6
115.49,37.8,-13.9,1005.4,290.0,4.6
107.54,37.2,-12.2,1005.7,290.0,3.1
95.47,33.3,-8.3,1006.1,220.0,2.1
97.33,33.3,-7.2,1006.6,0.0,0.0
98.21,30.6,-5.0,1006.7,0.0,0.0
98.68,28.9,0.0,1006.7,90.0,3.1
97.94,26.7,-5.0,1007.0,110.0,2.1
96.87,25.0,-1.7,1006.9,100.0,2.6
98.3,25.6,-7.2,1006.6,90.0,3.6
99.37,24.4,-4.4,1006.9,100.0,3.1
99.2,23.9,-5.0,1007.4,140.0,2.6
100.35,23.9,-5.0,1008.1,110.0,2.6
103.83,25.6,-5.6,1008.7,120.0,3.6
106.75,27.2,-6.1,1009.2,100.0,4.1
107.06,30.6,-6.1,1009.6,80.0,3.6
111.12,33.9,-7.2,1009.4,80.0,2.1
112.29,35.0,-8.3,1009.3,0.0,0.0
115.58,37.2,-7.8,1009.1,210.0,2.1
112.91,38.9,-11.7,1008.5,260.0,3.6
112.98,40.0,-17.2,1007.6,260.0,2.1
112.6,40.0,-12.2,1007.0,300.0,1.5
112.7,41.7,-10.6,1006.4,280.0,3.6
110.99,40.6,-12.8,1005.8,320.0,3.1
112.37,41.1,-11.7,1005.4,320.0,3.1
120.0,40.0,-13.9,1005.6,290.0,4.6
111.19,38.9,-12.8,1005.6,290.0,4.1
98.57,35.0,-8.3,1006.0,210.0,1.5
100.67,33.9,-6.7,1006.6,0.0,0.0
103.51,34.4,-7.8,1006.5,0.0,0.0
101.11,30.0,-1.7,1006.8,80.0,2.1
101.31,27.8,-0.6,1006.9,160.0,2.1
99.68,27.2,-2.2,1006.6,100.0,2.6
101.72,26.7,-4.4,1006.8,110.0,3.1
103.71,25.6,-3.9,1007.1,80.0,3.6
106.22,24.4,-1.7,1007.5,100.0,3.1
108.04,25.0,-5.6,1008.4,110.0,2.1
107.72,27.2,-6.7,1008.8,120.0,3.6
108.6,28.9,-6.1,1009.2,100.0,3.1
111.23,31.1,-5.0,1009.5,120.0,2.1
111.13,33.3,-5.6,1009.2,240.0,1.5
113.46,36.7,-6.1,1008.7,240.0,1.5
113.95,38.3,-7.8,1008.3,290.0,3.1
113.85,39.4,-8.3,1007.7,0.0,0.0
114.24,41.7,-10.0,1006.8,0.0,2.6
113.23,42.2,-10.6,1006.1,250.0,7.2
112.54,42.2,-12.8,1005.2,310.0,4.1
112.3,42.2,-11.1,1004.5,260.0,5.7
114.53,41.7,-13.3,1004.3,280.0,6.7
114.55,41.1,-16.7,1004.3,270.0,3.1
100.58,39.4,-7.8,1004.4,260.0,3.1
97.98,35.6,-5.0,1004.8,220.0,2.1
99.44,34.4,-4.4,1005.2,240.0,2.6
102.17,34.4,-5.0,1005.3,250.0,3.6
101.42,34.4,-3.9,1005.6,290.0,4.1
102.04,33.3,-2.8,1005.7,320.0,2.6
101.51,31.7,-2.8,1005.7,340.0,3.1
101.47,29.4,-1.7,1006.2,0.0,0.0
102.69,27.2,1.1,1006.5,120.0,2.1
104.31,26.7,-0.6,1006.8,90.0,3.1
104.42,25.6,-1.1,1007.2,110.0,3.1
109.38,27.8,0.0,1007.6,100.0,3.6
111.09,29.4,-0.6,1007.9,90.0,3.6
107.66,31.7,-0.6,1008.1,100.0,2.1
107.6,33.9,-1.1,1008.0,70.0,2.1
108.95,36.7,-2.2,1007.6,0.0,0.0
109.13,37.8,-2.8,1006.9,0.0,0.0
109.5,40.0,-2.8,1005.9,260.0,3.6
109.78,41.1,-5.0,1004.9,240.0,4.6
110.73,42.2,-7.2,1004.2,270.0,4.1
109.81,42.8,-6.1,1003.2,280.0,5.1
109.22,42.2,-7.2,1002.9,300.0,4.1
109.09,42.2,-7.8,1002.4,270.0,5.1
109.33,41.1,-6.7,1002.4,260.0,6.7
101.29,38.9,-5.6,1002.5,260.0,4.1
94.43,36.7,-2.8,1002.9,230.0,2.6
95.93,35.0,-3.9,1003.3,240.0,1.5
97.56,36.1,-4.4,1003.4,300.0,1.5
97.31,34.4,-2.8,1003.5,320.0,2.1
97.41,32.8,-1.7,1003.7,320.0,1.5
97.82,32.2,-1.7,1003.6,360.0,2.6
98.64,30.0,-0.6,1003.8,0.0,0.0
97.03,28.9,1.1,1004.2,140.0,1.5
95.7,27.8,2.2,1004.7,110.0,1.5
96.06,27.2,0.6,1005.4,100.0,3.6
99.89,27.8,1.1,1005.8,100.0,3.6
99.95,30.6,1.1,1006.0,90.0,2.6
100.31,33.3,2.2,1005.7,90.0,1.5
99.93,35.0,1.1,1005.6,80.0,2.1
100.67,37.2,1.7,1005.1,80.0,2.1
102.43,38.9,1.1,1004.5,150.0,2.1
103.75,42.8,-1.7,1003.5,250.0,3.6
103.63,42.8,-2.8,1002.6,310.0,6.2
102.2,43.3,-3.9,1002.0,300.0,6.2
100.34,43.9,-2.2,1001.2,290.0,4.1
101.06,43.9,-2.2,1000.5,290.0,3.1
101.41,43.9,-1.7,1000.1,250.0,3.6
105.28,43.3,-1.7,1000.2,270.0,5.1
99.06,41.1,-1.1,1000.5,240.0,3.1
98.66,38.9,-2.2,1001.2,250.0,2.6
99.09,38.9,-3.3,1001.9,260.0,4.1
101.06,38.3,-2.8,1002.3,300.0,3.1
97.52,36.7,-1.7,1002.5,300.0,1.5
95.23,33.9,3.3,1002.7,100.0,2.1
95.84,32.8,3.9,1002.5,80.0,2.6
96.46,31.1,4.4,1002.6,90.0,3.1
99.14,30.6,3.3,1003.0,100.0,2.1
100.54,31.1,3.3,1003.6,80.0,1.5
103.84,30.0,4.4,1004.1,100.0,1.5
106.86,31.7,3.9,1004.9,90.0,2.6
106.54,32.8,3.9,1005.6,90.0,3.1
108.96,35.0,0.6,1006.0,120.0,3.1
108.19,37.8,1.1,1006.0,100.0,2.1
119.02,40.0,0.6,1005.8,100.0,1.5
108.03,42.2,0.6,1005.1,100.0,1.5
115.4,43.3,0.6,1004.3,0.0,0.0
108.63,44.4,0.6,1003.5,260.0,2.6
109.09,46.7,1.7,1002.6,210.0,3.6
109.33,46.1,1.1,1001.7,260.0,3.1
106.79,47.2,1.7,1000.9,260.0,5.1
107.92,46.1,2.2,1000.9,240.0,6.7
113.23,45.6,0.6,1001.2,270.0,7.2
99.77,43.9,0.6,1001.4,260.0,4.6
100.66,42.8,1.1,1002.2,270.0,3.1
99.92,39.4,2.8,1003.1,0.0,0.0
101.3,37.8,4.4,1003.4,0.0,0.0
101.42,35.6,5.0,1003.4,220.0,2.1
99.24,37.8,1.7,1003.3,290.0,3.1
99.41,36.7,2.8,1003.1,290.0,3.6
99.79,33.3,3.9,1002.8,220.0,1.5
99.63,32.2,7.8,1003.3,80.0,1.5
99.87,30.6,7.8,1004.1,0.0,0.0
99.31,31.1,7.2,1004.9,130.0,2.1
101.45,32.2,6.7,1005.6,110.0,1.5
102.84,33.9,6.1,1005.8,120.0,2.1
104.4,37.2,5.0,1005.9,120.0,2.6
105.1,40.0,2.8,1005.9,110.0,2.6
105.63,42.2,5.6,1005.8,140.0,4.1
107.8,42.2,2.2,1005.5,170.0,3.6
107.35,44.4,2.8,1004.4,230.0,4.1
107.47,46.7,2.8,1003.3,230.0,2.1
106.28,47.8,2.8,1002.4,0.0,0.0
106.76,48.3,2.2,1001.6,0.0,0.0
106.45,47.8,-0.6,1000.9,320.0,3.6
106.27,47.8,0.6,1000.7,320.0,2.6
106.46,47.2,1.7,1000.5,300.0,3.6
105.57,46.1,1.7,1000.5,300.0,3.1
106.37,42.8,2.8,1001.1,210.0,1.5
106.21,40.6,5.6,1001.7,110.0,1.5
106.98,39.4,5.0,1002.1,230.0,1.5
105.77,39.4,2.8,1002.0,0.0,0.0
104.89,36.7,6.1,1001.8,80.0,2.1
104.57,34.4,9.4,1002.0,100.0,2.1
104.09,35.0,7.8,1001.9,80.0,1.5
110.61,33.9,6.7,1002.2,80.0,3.1
113.25,33.9,6.1,1002.2,50.0,2.6
107.69,32.8,7.2,1002.8,100.0,1.5
81.19,35.0,7.8,1003.2,320.0,1.5
105.7,36.1,8.3,1003.9,230.0,1.5
105.84,37.8,8.9,1004.0,250.0,4.1
105.87,38.9,8.9,1003.8,290.0,2.6
107.5,40.6,7.8,1003.7,300.0,2.6
108.85,42.8,6.1,1003.0,300.0,2.1
109.27,43.9,5.6,1002.0,310.0,2.6
109.68,45.6,4.4,1001.1,280.0,5.7
109.1,46.7,3.9,1000.1,280.0,4.1
108.36,46.7,3.3,999.1,270.0,5.1
108.42,46.7,0.0,998.5,250.0,5.1
109.94,46.7,1.7,998.1,260.0,7.7
116.74,46.1,1.7,998.2,260.0,7.2
102.98,43.3,3.3,998.3,240.0,5.7
104.47,42.2,3.9,998.7,250.0,6.2
104.54,41.1,4.4,999.5,280.0,5.1
105.13,40.0,6.7,999.8,270.0,5.1
107.11,38.3,9.4,1000.3,260.0,5.7
104.77,36.1,10.0,1000.8,0.0,0.0
104.41,36.7,10.6,1000.7,290.0,5.1
103.52,34.4,10.6,1001.2,0.0,0.0
102.49,33.3,10.0,1001.7,120.0,2.1
103.57,32.8,8.9,1002.4,0.0,0.0
103.49,32.8,11.1,1003.3,320.0,2.1
104.55,33.3,9.4,1004.2,0.0,0.0
120.68,34.4,10.6,1004.9,290.0,2.6
107.2,35.6,11.1,1005.2,330.0,3.6
106.43,36.7,10.6,1005.3,0.0,0.0
107.14,38.3,10.0,1004.9,0.0,0.0
110.42,39.4,10.0,1004.7,300.0,2.6
124.82,41.1,10.6,1004.0,270.0,4.6
130.21,43.3,9.4,1003.0,260.0,6.2
131.25,43.3,7.2,1002.5,240.0,5.1
130.3,44.4,7.8,1001.8,270.0,6.7
129.45,43.9,6.7,1001.1,260.0,7.7
137.28,43.9,6.7,1000.6,260.0,7.2
140.22,43.3,6.1,1000.7,270.0,7.7
139.37,41.7,7.8,1000.9,260.0,4.1
141.38,40.6,9.4,1001.5,260.0,6.2
135.93,38.3,14.4,1002.5,260.0,6.2
128.07,36.7,15.0,1003.0,260.0,7.7
129.21,36.1,15.0,1003.2,280.0,8.2
126.61,35.0,13.9,1003.7,300.0,7.7
129.83,34.4,13.3,1004.2,290.0,5.1
127.18,33.3,13.3,1004.1,300.0,3.6
130.79,31.7,13.3,1004.6,260.0,2.1
129.02,31.1,13.3,1005.4,250.0,2.1
128.84,31.1,13.9,1006.0,330.0,2.1
139.12,31.1,13.9,1006.4,230.0,1.5
138.67,32.8,13.9,1006.9,0.0,0.0
132.47,33.9,13.9,1007.0,0.0,0.0
129.0,36.1,12.8,1006.9,270.0,2.6
130.44,37.8,12.2,1006.6,290.0,3.6
131.37,39.4,12.8,1006.4,290.0,1.5
130.1,40.6,11.7,1005.7,240.0,2.1
130.46,42.2,10.0,1005.0,210.0,1.5
129.67,43.9,8.3,1004.3,300.0,7.7
129.32,43.9,8.3,1003.4,270.0,6.2
129.23,44.4,7.2,1002.7,250.0,6.2
137.88,43.9,5.0,1002.2,280.0,8.8
132.99,42.8,6.1,1002.1,260.0,7.2
120.4,42.2,5.6,1002.3,260.0,4.6
121.19,40.6,6.1,1002.8,260.0,4.6
120.72,40.0,7.2,1003.5,270.0,4.6
122.93,38.9,7.8,1003.8,270.0,5.1
121.57,36.7,7.8,1003.9,250.0,2.6
123.1,35.6,7.8,1003.9,0.0,0.0
123.02,33.9,8.9,1003.8,0.0,0.0
122.51,34.4,8.3,1003.7,90.0,1.5
121.31,33.3,8.9,1003.9,360.0,2.6
126.44,33.3,8.3,1004.4,0.0,0.0
124.68,33.3,8.3,1005.0,0.0,0.0
125.14,32.8,8.9,1005.4,330.0,1.5
126.62,34.4,9.4,1005.8,0.0,0.0
133.31,35.6,9.4,1006.2,0.0,0.0
127.27,37.8,8.9,1006.0,120.0,2.6
129.24,40.0,8.9,1005.6,120.0,2.1
127.91,41.7,7.8,1005.1,160.0,2.1
129.21,42.8,7.2,1004.3,0.0,0.0
128.01,43.9,5.6,1003.6,250.0,4.6
128.68,45.6,6.7,1002.8,290.0,7.2
126.74,46.1,5.6,1001.9,250.0,5.1
125.78,46.1,2.8,1001.2,250.0,5.7
127.22,45.6,3.3,1001.0,260.0,5.7
125.77,45.0,3.3,1001.5,270.0,7.7
122.12,42.8,2.8,1002.0,260.0,4.6
122.65,40.6,5.0,1002.5,220.0,1.5
