Cockatoo_industrial_Nathaniel,airTemperature,dewTemperature,seaLvlPressure,windDirection,windSpeed
11.475,20.6,11.7,1026.3,190.0,3.6
15.15,21.7,10.0,1026.3,200.0,3.1
46.6,22.8,10.6,1026.3,220.0,1.5
59.075,23.3,10.0,1026.3,0.0,0.0
98.35,23.9,10.6,1026.3,0.0,0.0
96.55,22.2,13.3,1026.3,140.0,2.1
63.6,14.4,11.7,1026.3,0.0,0.0
64.325,12.2,10.6,1026.3,70.0,2.1
21.95,13.3,10.6,1026.3,70.0,3.1
6.725,12.2,10.0,1026.3,70.0,2.6
12.275,11.7,10.0,1026.3,80.0,2.6
12.25,11.1,9.4,1026.3,80.0,2.6
12.375,10.6,8.9,1025.7,80.0,2.6
12.8,10.0,8.3,1025.4,90.0,2.6
7.05,9.4,8.3,1024.8,90.0,3.1
7.225,8.9,7.8,1024.7,80.0,2.6
34.55,8.9,7.8,1024.8,0.0,0.0
54.025,8.3,7.2,1025.2,80.0,2.6
102.7,8.0,8.0,1025.2,100.0,2.1
132.925,8.9,8.3,1026.3,70.0,1.5
131.625,12.2,10.0,1025.9,80.0,2.6
57.1,16.7,12.2,1025.6,140.0,3.6
47.475,18.9,12.8,1024.9,180.0,4.1
34.775,20.6,12.8,1024.0,160.0,4.6
16.4,22.2,12.2,1023.2,140.0,4.6
74.775,23.0,13.0,1023.2,160.0,4.1
89.925,23.3,12.8,1021.8,160.0,4.6
139.775,22.2,12.2,1021.5,170.0,3.6
156.825,22.2,12.2,1021.2,180.0,4.1
148.125,22.2,12.2,1021.1,160.0,3.1
113.075,18.9,10.6,1021.3,170.0,5.1
74.0,18.9,11.1,1020.9,180.0,3.6
32.425,18.3,11.7,1020.8,170.0,3.6
8.75,18.9,11.7,1020.3,150.0,4.1
16.15,17.8,11.1,1020.0,170.0,4.1
15.3,16.1,12.2,1020.2,160.0,4.6
15.55,14.4,13.3,1019.7,170.0,5.7
15.275,14.4,13.3,1019.6,140.0,3.1
6.425,14.4,12.8,1019.1,0.0,0.0
6.575,13.9,13.3,1018.8,130.0,1.5
32.75,13.9,12.8,1018.8,170.0,2.6
102.2,13.9,12.8,1018.4,0.0,0.0
151.475,13.9,12.8,1017.9,140.0,3.1
151.175,14.4,13.3,1018.1,160.0,3.1
150.35,14.4,13.3,1018.2,140.0,4.1
107.475,15.6,13.9,1017.7,160.0,4.6
108.05,15.6,13.9,1017.7,170.0,4.1
108.65,15.0,14.4,1017.5,170.0,3.1
109.075,16.1,15.0,1017.3,190.0,4.1
149.35,16.7,15.0,1016.8,190.0,2.6
147.975,16.7,15.0,1016.5,200.0,3.6
148.625,15.0,14.4,1016.9,320.0,4.6
147.75,15.0,13.9,1017.1,330.0,2.6
144.6,14.4,13.3,1017.5,0.0,0.0
112.875,14.4,13.3,1017.9,350.0,1.5
72.25,13.3,12.8,1018.6,0.0,0.0
30.75,12.8,11.7,1019.0,320.0,2.6
6.625,12.2,10.6,1019.3,300.0,3.1
14.95,11.7,9.4,1019.9,310.0,5.7
15.3,11.1,7.8,1020.2,320.0,5.1
15.025,10.0,7.2,1019.9,310.0,4.1
15.125,10.0,7.2,1020.6,320.0,2.6
6.925,9.4,6.7,1020.7,320.0,3.6
7.025,9.4,6.7,1020.4,320.0,4.1
33.225,9.4,7.2,1021.0,330.0,2.6
101.575,8.9,6.7,1021.5,330.0,2.1
149.725,8.3,6.7,1021.9,320.0,2.6
148.2,8.3,6.7,1022.5,350.0,2.1
148.5,8.9,7.2,1022.6,330.0,3.1
73.25,10.6,7.8,1022.9,340.0,4.1
92.5,11.7,6.1,1022.7,330.0,4.6
33.05,11.7,5.6,1022.6,340.0,6.2
7.175,13.3,5.0,1022.4,340.0,4.1
74.0,13.9,4.4,1022.3,330.0,6.7
149.375,12.8,5.6,1022.3,320.0,7.7
147.025,11.1,5.0,1022.5,310.0,7.7
147.05,10.6,3.3,1023.3,320.0,6.2
144.675,9.4,4.4,1024.0,340.0,4.1
112.425,8.9,5.0,1024.6,340.0,5.1
72.4,8.3,6.1,1024.7,320.0,4.6
30.025,7.2,6.1,1024.8,340.0,3.6
6.95,6.7,5.0,1025.0,360.0,4.1
15.375,5.6,3.9,1025.5,20.0,3.1
15.225,5.0,3.3,1025.8,10.0,2.6
15.525,6.1,3.3,1025.7,20.0,2.6
15.575,5.6,2.8,1026.0,340.0,2.6
7.2,5.6,2.8,1026.1,360.0,2.1
7.675,5.0,2.2,1026.1,350.0,1.5
33.35,5.6,2.2,1026.9,360.0,4.1
103.475,3.9,0.0,1027.7,10.0,2.6
152.825,2.8,0.0,1028.4,10.0,2.1
151.125,2.2,0.0,1029.0,30.0,2.1
149.45,4.4,0.6,1029.6,360.0,2.6
99.15,6.1,1.7,1030.1,330.0,4.1
69.3,7.2,2.2,1030.3,330.0,5.7
8.125,8.3,2.2,1030.3,340.0,6.7
7.25,9.4,2.2,1030.1,320.0,5.7
49.2,10.6,2.8,1029.7,330.0,5.7
80.95,10.6,2.2,1029.5,300.0,4.6
94.8,10.6,1.1,1029.5,330.0,4.1
149.875,10.6,1.1,1029.5,340.0,5.1
145.1,8.9,1.1,1029.6,340.0,3.6
113.65,6.7,1.1,1030.0,20.0,2.1
73.475,3.3,1.7,1030.5,40.0,2.1
30.775,2.8,1.7,1030.7,40.0,2.6
7.075,2.8,1.1,1031.1,50.0,2.1
7.675,0.0,-1.1,1031.7,60.0,1.5
8.05,0.0,-1.1,1031.7,80.0,1.5
8.25,0.0,-1.1,1031.6,70.0,2.1
8.25,0.0,-0.6,1031.6,80.0,2.6
8.35,-0.6,-1.1,1031.7,70.0,2.1
8.125,-0.6,-1.1,1031.5,70.0,2.1
33.9,-1.1,-1.7,1031.7,80.0,2.1
104.35,-1.1,-1.7,1032.0,80.0,2.1
153.975,-1.7,-1.7,1032.2,80.0,3.1
151.525,-0.6,-1.1,1032.2,70.0,2.6
147.525,2.2,2.2,1032.1,90.0,2.1
53.95,7.8,2.2,1031.9,90.0,2.1
39.6,12.2,2.8,1031.7,160.0,2.1
24.7,15.0,0.0,1031.2,190.0,4.1
16.0,16.7,-0.6,1030.4,160.0,2.6
54.725,17.8,0.6,1029.5,160.0,3.1
67.4,18.3,1.1,1028.6,190.0,3.6
102.075,18.9,0.6,1028.0,180.0,3.1
152.125,16.7,3.3,1028.0,180.0,3.1
146.45,15.0,3.9,1027.9,140.0,1.5
102.275,12.2,3.9,1028.0,130.0,2.6
75.4,12.8,2.8,1027.8,150.0,3.1
30.675,12.2,2.8,1027.5,140.0,4.1
5.925,12.8,3.3,1026.9,150.0,4.6
6.2,12.2,3.3,1027.4,180.0,3.6
6.05,10.0,3.3,1027.3,150.0,3.6
5.95,10.6,2.8,1026.8,160.0,2.1
5.95,10.6,2.8,1026.5,160.0,3.6
5.95,10.6,2.2,1026.3,160.0,3.6
5.975,10.0,2.8,1026.1,150.0,4.6
31.65,10.0,2.8,1026.0,160.0,4.1
86.45,9.4,2.8,1026.0,150.0,4.1
145.475,8.9,2.8,1026.1,160.0,4.1
151.725,8.9,3.3,1026.4,150.0,3.6
152.05,10.6,4.4,1026.4,160.0,5.1
57.625,12.8,5.6,1026.2,160.0,4.6
42.95,14.4,6.1,1025.4,160.0,5.7
44.375,16.7,7.8,1025.4,150.0,5.1
10.2,18.3,8.9,1025.4,160.0,4.6
17.15,20.0,10.0,1025.4,190.0,4.6
35.65,20.6,9.4,1025.4,160.0,6.7
50.25,20.6,9.4,1025.4,160.0,5.7
119.975,20.0,9.4,1025.4,170.0,4.6
109.375,18.3,8.3,1025.4,170.0,4.6
54.7,16.1,8.3,1025.4,170.0,5.1
55.0,15.0,8.3,1025.4,170.0,4.1
30.3,13.9,7.8,1025.4,160.0,3.6
6.525,13.3,7.2,1025.4,170.0,5.7
6.85,12.2,7.2,1025.4,160.0,5.7
6.6,12.2,7.8,1025.4,170.0,5.7
6.575,11.7,8.3,1018.3,150.0,6.2
6.6,11.7,8.3,1017.7,160.0,5.7
6.875,11.7,8.3,1016.8,160.0,5.7
7.05,11.7,8.3,1016.0,170.0,5.7
31.025,11.7,8.3,1015.7,160.0,4.6
59.3,11.7,8.9,1015.5,170.0,4.1
108.425,11.7,8.9,1015.4,150.0,4.1
139.725,11.7,9.4,1015.7,170.0,4.6
159.75,11.7,10.0,1016.3,190.0,4.1
131.275,11.7,10.6,1016.5,180.0,3.6
131.7,12.2,11.1,1017.1,210.0,4.1
133.5,12.8,11.7,1017.7,230.0,2.6
133.275,13.9,11.7,1018.1,300.0,4.1
148.575,12.2,9.4,1019.1,300.0,8.8
148.275,11.7,8.9,1020.0,330.0,8.2
136.575,12.2,8.9,1020.5,290.0,7.2
134.075,12.2,7.8,1021.1,320.0,5.7
143.15,11.1,6.7,1021.9,320.0,5.7
99.95,8.9,5.6,1023.4,330.0,3.6
74.625,7.2,4.4,1024.2,340.0,3.1
30.375,6.1,3.9,1024.7,330.0,2.1
6.675,5.0,3.3,1025.3,290.0,1.5
7.175,2.8,2.8,1025.8,350.0,1.5
7.2,1.7,1.1,1026.1,0.0,0.0
7.325,2.2,1.7,1026.2,30.0,2.1
6.875,2.2,1.7,1027.0,0.0,0.0
6.7,3.9,3.3,1027.2,330.0,1.5
7.7,5.0,3.9,1027.3,10.0,1.5
34.55,3.9,3.3,1027.8,360.0,1.5
89.325,1.7,1.1,1028.4,0.0,0.0
152.1,0.0,-0.6,1029.2,150.0,2.6
148.975,-1.1,-1.7,1030.1,90.0,2.6
146.85,2.8,2.8,1030.9,60.0,1.5
54.175,6.7,3.9,1031.2,0.0,0.0
16.3,7.8,3.3,1031.2,0.0,1.5
8.3,10.0,0.6,1030.9,0.0,2.1
8.425,10.6,-0.6,1030.2,0.0,2.1
43.8,11.7,0.0,1029.4,80.0,4.1
67.45,12.2,0.0,1028.8,0.0,0.0
85.575,12.8,0.6,1028.1,300.0,2.1
146.95,12.8,1.7,1027.8,0.0,0.0
140.825,10.6,2.8,1028.6,340.0,1.5
99.25,5.6,2.2,1029.1,10.0,2.6
72.8,5.6,1.7,1029.6,20.0,2.1
30.125,3.9,1.7,1029.7,70.0,2.6
7.375,3.9,1.7,1029.5,70.0,2.1
7.15,2.8,1.1,1028.8,90.0,1.5
7.05,2.2,0.6,1027.8,90.0,2.6
6.625,2.8,0.6,1027.8,70.0,2.6
7.4,2.8,0.6,1027.9,60.0,2.6
7.525,1.1,0.0,1028.1,80.0,3.1
7.75,1.1,-0.6,1028.1,60.0,2.1
33.675,1.7,0.0,1028.3,80.0,3.1
87.8,1.1,0.0,1028.1,80.0,2.6
148.175,1.1,-0.6,1028.4,100.0,2.6
145.075,0.6,-0.6,1028.6,100.0,2.6
147.125,7.2,2.2,1028.7,130.0,4.1
53.575,10.0,3.3,1028.7,160.0,4.1
40.45,12.2,3.9,1028.1,170.0,5.7
16.7,14.4,5.0,1027.5,170.0,5.7
38.975,15.6,5.6,1026.7,180.0,6.7
69.025,17.2,6.7,1025.7,170.0,6.2
68.15,17.8,6.1,1024.8,150.0,6.2
89.05,18.9,5.0,1024.5,180.0,5.1
145.925,18.3,5.0,1024.4,170.0,5.7
140.65,16.1,5.6,1024.0,170.0,3.6
98.725,13.9,5.0,1024.0,170.0,4.1
72.025,13.9,5.0,1024.3,170.0,4.1
30.325,13.3,5.0,1023.8,170.0,6.7
6.1,12.8,5.0,1023.5,160.0,6.2
6.475,12.2,4.4,1022.9,160.0,6.2
6.125,12.2,5.0,1022.3,160.0,5.7
6.075,12.2,5.0,1021.9,160.0,5.7
6.45,12.2,6.1,1021.2,170.0,6.7
6.25,12.8,6.7,1020.4,160.0,6.2
31.95,12.2,7.2,1020.2,170.0,4.6
87.325,12.2,7.2,1019.9,160.0,6.2
145.45,12.2,7.8,1019.8,170.0,6.2
144.575,12.8,8.3,1019.4,170.0,6.7
143.85,12.8,8.9,1019.4,170.0,5.7
117.5,13.9,9.4,1019.0,170.0,4.6
118.6,16.1,11.1,1018.5,160.0,4.6
119.5,18.3,12.2,1017.9,160.0,4.6
119.825,20.0,13.3,1017.2,200.0,3.6
94.7,22.2,13.9,1016.2,170.0,4.1
114.55,23.3,14.4,1015.2,190.0,4.6
139.95,23.3,14.4,1014.6,170.0,4.1
149.15,23.0,14.0,1014.6,200.0,4.1
142.6,21.1,13.9,1014.0,190.0,3.1
100.1,20.0,13.9,1013.9,170.0,4.6
72.675,17.2,16.7,1016.0,310.0,3.6
30.85,16.7,16.1,1016.0,180.0,1.5
6.9,16.7,16.1,1016.2,200.0,1.5
7.475,16.7,15.6,1016.2,0.0,0.0
7.55,16.7,15.6,1015.9,240.0,1.5
7.575,16.7,15.6,1015.5,180.0,1.5
7.425,17.2,15.6,1015.2,0.0,0.0
7.4,15.0,15.0,1014.9,0.0,0.0
7.275,15.6,15.0,1014.3,100.0,1.5
32.6,15.6,15.0,1014.2,0.0,0.0
87.875,15.6,15.0,1014.2,0.0,0.0
148.275,16.0,16.0,1014.2,0.0,0.0
151.675,16.1,15.6,1013.9,160.0,2.6
157.35,16.7,15.6,1014.1,180.0,2.6
129.65,17.2,16.1,1014.1,170.0,1.5
130.625,17.8,16.1,1014.0,160.0,2.1
131.075,18.3,16.7,1013.7,180.0,2.6
131.45,18.0,17.0,1013.7,180.0,1.5
158.3,20.0,17.2,1013.7,210.0,3.1
160.15,20.6,17.2,1013.7,180.0,2.1
159.975,21.1,17.8,1013.7,170.0,2.6
159.9,20.6,17.2,1013.7,180.0,2.6
154.325,20.0,16.7,1013.7,180.0,2.1
99.225,18.3,16.1,1013.7,150.0,2.1
72.05,18.3,16.7,1013.7,170.0,3.6
31.5,18.9,16.7,1013.7,190.0,4.1
7.575,18.3,16.7,1013.7,0.0,0.0
8.375,18.9,16.7,1013.7,160.0,3.6
8.4,19.4,16.7,1013.7,180.0,3.6
8.1,18.9,16.7,1013.7,170.0,4.1
8.2,18.3,16.1,1010.9,170.0,3.6
7.425,18.3,16.1,1010.8,170.0,4.1
7.15,18.3,15.6,1010.2,170.0,4.6
33.1,17.8,15.0,1009.9,170.0,5.1
86.725,17.2,15.0,1009.9,160.0,4.6
153.65,17.2,14.4,1009.7,160.0,4.6
159.375,17.2,14.4,1009.9,160.0,4.6
158.4,18.9,14.4,1009.9,170.0,5.7
89.875,21.1,15.6,1009.3,170.0,4.6
52.025,23.3,15.0,1008.8,200.0,7.7
54.225,25.0,15.0,1008.0,230.0,7.2
54.825,25.6,15.0,1007.0,210.0,8.2
82.5,26.7,15.6,1006.1,190.0,9.3
79.425,27.0,15.0,1006.1,210.0,6.2
142.875,26.7,14.4,1005.6,210.0,9.3
172.125,26.1,15.6,1006.2,200.0,5.7
166.575,26.1,14.4,1006.6,210.0,7.2
112.925,25.0,14.4,1007.2,200.0,5.1
89.525,25.0,14.4,1007.4,210.0,6.2
50.125,24.4,15.0,1007.6,210.0,4.6
27.175,23.9,15.6,1007.6,210.0,5.1
23.625,23.9,16.1,1007.3,220.0,7.2
11.725,18.3,17.2,1010.0,320.0,5.7
10.525,18.3,17.8,1010.1,0.0,0.0
9.625,18.3,17.8,1010.8,310.0,6.2
7.8,17.2,16.7,1011.7,260.0,2.1
7.6,16.7,16.1,1012.1,200.0,1.5
34.175,16.1,15.6,1013.0,0.0,0.0
87.15,16.1,15.6,1013.9,300.0,3.1
154.975,14.4,13.9,1015.0,330.0,3.1
159.775,14.4,13.3,1016.1,330.0,3.6
160.075,13.9,12.2,1017.2,310.0,5.1
137.825,13.9,11.7,1018.1,300.0,5.1
138.325,14.4,11.7,1018.7,310.0,4.6
138.55,15.6,11.7,1018.7,330.0,5.1
45.875,15.0,10.6,1018.7,310.0,3.1
126.125,17.2,11.1,1018.7,350.0,3.1
97.575,17.8,10.6,1018.7,340.0,4.6
116.025,17.8,10.6,1018.7,340.0,4.6
165.95,17.8,10.6,1018.7,320.0,3.6
160.35,16.1,10.6,1018.7,350.0,1.5
109.075,11.7,10.0,1018.7,70.0,2.1
83.35,9.4,8.9,1018.7,70.0,2.6
36.75,10.6,9.4,1018.7,70.0,2.6
10.075,9.4,8.9,1018.7,70.0,2.6
10.1,9.4,8.9,1018.7,60.0,2.6
10.25,9.4,8.9,1021.9,70.0,3.1
10.15,9.4,8.9,1021.2,80.0,3.6
10.35,8.9,8.3,1021.0,80.0,1.5
10.075,9.4,8.9,1021.1,80.0,1.5
9.975,10.0,8.9,1021.3,70.0,2.1
35.4,10.0,9.4,1020.8,0.0,0.0
93.175,10.6,9.4,1020.4,80.0,3.1
160.9,10.6,8.9,1020.6,90.0,2.6
165.975,11.1,9.4,1020.5,90.0,2.1
165.3,10.6,10.0,1020.1,90.0,2.1
137.125,11.7,11.1,1019.7,80.0,2.6
135.3,11.7,11.1,1019.7,10.0,2.1
135.45,12.8,11.7,1019.3,80.0,2.1
121.8,13.3,12.2,1017.6,100.0,4.6
161.3,15.0,12.8,1016.3,120.0,4.6
154.425,15.6,12.8,1015.1,140.0,6.2
153.1,16.7,13.3,1014.4,150.0,4.6
152.725,16.7,13.9,1014.2,160.0,3.1
148.0,16.7,13.9,1012.8,120.0,3.6
97.85,17.2,14.4,1012.6,130.0,3.6
72.35,17.8,15.0,1012.3,150.0,3.6
38.175,17.2,15.6,1011.7,170.0,2.1
10.475,13.0,13.0,1011.7,320.0,4.1
10.5,12.8,12.8,1010.9,90.0,1.5
10.475,12.2,12.2,1009.7,330.0,5.1
10.65,11.7,11.7,1009.7,260.0,1.5
10.975,11.7,11.1,1010.6,290.0,3.6
10.7,11.1,11.1,1009.5,290.0,3.1
11.775,11.7,11.1,1008.8,290.0,1.5
37.5,11.7,11.7,1008.5,300.0,3.1
93.6,11.7,11.1,1008.3,300.0,5.1
147.725,11.1,10.6,1007.9,340.0,2.1
153.35,10.6,10.0,1008.3,330.0,3.1
151.05,10.0,9.4,1008.3,330.0,2.6
147.1333,10.0,9.4,1007.1,20.0,2.6
157.05,10.0,9.4,1006.6,360.0,2.6
153.95,10.0,9.4,1006.5,320.0,3.6
154.35,9.4,8.9,1006.7,310.0,6.2
183.65,9.4,8.9,1005.7,330.0,4.1
184.9,9.4,8.9,1005.7,320.0,5.1
184.625,9.4,8.3,1005.3,350.0,4.1
185.925,8.9,8.3,1005.5,340.0,4.1
186.15,8.9,8.3,1005.9,330.0,4.6
134.55,8.9,8.3,1006.1,350.0,4.1
109.175,8.3,7.8,1005.8,350.0,5.7
58.375,8.3,7.8,1005.8,330.0,6.7
30.475,7.8,7.2,1005.9,340.0,5.1
30.875,7.8,6.7,1004.9,350.0,6.2
30.425,7.2,6.7,1005.4,320.0,5.7
30.55,6.7,6.1,1005.6,320.0,7.2
30.5,6.1,5.6,1004.3,330.0,6.7
31.275,5.6,5.0,1004.9,320.0,7.2
31.375,5.6,5.0,1004.0,320.0,5.1
57.175,5.0,4.4,1004.5,310.0,7.7
116.6,5.0,3.9,1004.1,320.0,5.1
187.575,4.4,3.3,1003.3,320.0,6.7
193.95,4.4,3.3,1003.4,320.0,6.7
194.525,4.4,3.9,1003.3,330.0,8.8
166.65,5.0,3.9,1003.3,320.0,8.8
155.975,4.4,3.9,1003.1,300.0,10.3
153.525,4.4,3.9,1003.4,310.0,8.8
153.05,3.9,2.8,1003.5,310.0,8.2
181.475,4.4,3.3,1003.4,300.0,6.2
182.125,4.4,3.3,1003.4,290.0,9.3
180.775,4.4,2.8,1003.6,290.0,10.3
179.225,5.6,2.2,1003.5,280.0,9.3
175.275,5.6,1.7,1003.7,290.0,12.4
122.025,5.6,1.1,1004.5,300.0,13.9
96.125,5.6,1.1,1005.1,280.0,10.3
45.175,5.6,1.1,1005.5,280.0,11.3
16.975,5.6,0.6,1005.9,290.0,10.8
17.075,5.6,0.6,1006.3,280.0,9.8
17.2,4.4,1.1,1007.1,290.0,8.8
17.2,5.0,0.6,1007.2,280.0,6.7
18.25,5.0,0.0,1007.4,280.0,7.7
18.125,5.0,0.6,1007.8,270.0,6.7
18.15,4.4,0.6,1008.3,280.0,6.7
43.65,5.0,0.6,1008.8,290.0,8.8
103.4,5.0,0.6,1009.5,280.0,7.7
177.175,5.0,1.7,1009.9,290.0,5.1
183.15,6.1,2.8,1010.4,300.0,6.2
181.375,6.7,2.8,1011.0,300.0,8.2
152.725,7.2,3.3,1011.6,310.0,7.2
153.075,8.9,3.9,1011.9,300.0,7.2
153.825,9.0,4.0,1011.9,320.0,6.7
153.8,9.4,3.9,1011.7,280.0,6.7
182.5,10.6,4.4,1011.4,290.0,6.2
181.775,11.1,4.4,1011.4,300.0,7.7
181.0,11.1,5.0,1011.3,310.0,5.1
181.075,10.6,5.0,1011.7,300.0,3.1
175.975,9.4,5.0,1011.5,310.0,1.5
123.0,6.7,5.6,1011.6,0.0,0.0
96.95,6.1,5.0,1011.8,0.0,0.0
45.1,6.7,5.6,1011.6,0.0,0.0
17.625,6.7,5.6,1010.8,140.0,1.5
17.15,6.1,5.0,1010.1,0.0,0.0
17.125,6.7,5.6,1009.8,0.0,0.0
17.3,8.3,6.1,1009.6,200.0,2.6
17.45,8.3,6.7,1009.9,0.0,0.0
17.375,7.8,6.7,1010.2,0.0,0.0
17.425,8.3,7.2,1010.9,270.0,3.6
43.55,7.8,7.2,1011.7,280.0,2.1
103.175,8.3,6.7,1012.4,270.0,4.1
174.425,8.3,5.6,1013.1,280.0,5.7
171.95,8.3,6.1,1013.9,310.0,7.2
155.35,7.2,5.6,1015.1,300.0,7.7
155.275,7.8,4.4,1015.8,310.0,7.7
156.35,7.2,4.4,1015.9,330.0,4.1
156.825,6.7,3.9,1016.8,320.0,7.2
149.35,6.1,4.4,1016.8,310.0,5.7
141.75,6.7,4.4,1016.8,310.0,6.2
140.05,6.7,2.2,1016.8,300.0,10.8
111.325,7.2,3.3,1016.8,300.0,8.8
140.975,5.6,2.2,1016.8,300.0,8.8
135.7,6.1,1.7,1016.8,290.0,11.3
98.225,5.6,1.1,1016.8,290.0,7.2
98.275,5.6,1.7,1016.8,310.0,5.1
45.1,6.1,2.2,1016.8,290.0,6.2
17.225,6.1,2.2,1016.8,310.0,7.2
17.175,5.6,1.7,1016.8,310.0,7.2
17.525,5.6,1.1,1016.8,310.0,8.8
18.2,4.4,1.7,1022.2,290.0,7.2
18.025,3.3,1.7,1022.5,320.0,3.1
18.2,3.9,1.7,1022.5,320.0,3.6
18.125,3.3,1.7,1022.3,320.0,5.7
43.9,3.9,1.7,1022.4,300.0,4.6
77.6,3.9,2.2,1022.7,310.0,7.2
143.425,3.9,2.2,1023.2,320.0,5.7
154.375,3.9,1.7,1023.8,320.0,4.6
162.875,3.9,0.0,1024.4,330.0,6.2
150.1,3.9,-0.6,1024.7,330.0,7.2
156.4,4.4,1.1,1025.0,310.0,7.7
156.4,5.0,-1.1,1024.9,310.0,8.8
156.4,6.1,-1.7,1025.1,310.0,9.8
156.4,6.1,-2.2,1025.2,310.0,8.8
156.4,6.1,-2.8,1025.4,320.0,8.2
156.4,5.6,-2.8,1025.8,330.0,7.7
156.4,5.6,-2.2,1026.2,320.0,5.1
156.4,3.9,-2.8,1026.8,320.0,5.1
156.4,3.3,-1.7,1027.6,350.0,3.1
156.4,3.3,-1.7,1028.1,350.0,2.1
156.4,3.3,-1.7,1028.6,340.0,2.1
156.4,3.3,-1.7,1029.0,360.0,3.1
156.4,3.3,-2.8,1029.1,330.0,2.6
156.4,2.8,-2.8,1029.4,320.0,3.1
156.4,2.8,-2.8,1029.5,330.0,2.6
156.4,2.2,-2.8,1029.6,320.0,2.6
156.4,2.8,-3.3,1029.7,310.0,3.1
156.4,2.2,-3.3,1029.4,330.0,2.1
156.4,2.2,-2.8,1029.8,320.0,2.1
156.4,2.2,-2.8,1030.6,320.0,3.1
156.4,2.2,-2.8,1030.9,350.0,2.1
156.4,1.7,-2.2,1031.2,360.0,2.6
156.4,1.7,-1.7,1031.7,30.0,3.1
156.4,2.2,-2.2,1032.2,350.0,4.6
164.2,2.8,-2.2,1032.3,360.0,2.6
163.1,2.8,-2.2,1032.2,360.0,4.1
163.525,3.9,-2.8,1031.9,350.0,3.1
163.7,3.9,-3.9,1031.7,330.0,3.6
164.125,3.9,-3.3,1031.5,340.0,2.1
161.475,3.9,-3.9,1030.7,340.0,4.6
160.95,3.3,-3.3,1030.8,40.0,3.1
156.525,2.2,-3.3,1030.9,10.0,2.1
100.95,1.1,-2.2,1031.3,0.0,0.0
101.9,1.1,-2.8,1031.5,80.0,2.1
47.975,1.1,-3.3,1031.6,70.0,2.1
16.525,1.1,-3.3,1031.8,70.0,2.1
17.025,1.1,-3.3,1030.8,80.0,3.1
16.225,1.1,-3.9,1030.3,80.0,3.1
17.7,1.1,-4.4,1029.9,100.0,2.6
17.675,0.6,-2.8,1030.0,130.0,3.6
17.45,-0.6,-1.7,1029.8,110.0,2.6
18.25,-1.0,-2.0,1029.8,100.0,3.1
42.2,-0.6,-1.7,1028.3,100.0,3.1
75.575,-0.6,-1.1,1027.6,100.0,3.6
147.275,0.0,-1.1,1026.5,120.0,5.1
166.975,0.6,-0.6,1025.5,120.0,6.2
165.3,0.6,-0.6,1024.3,120.0,6.2
163.275,0.6,-0.6,1023.2,120.0,7.2
159.7,1.1,0.0,1022.0,130.0,6.2
155.3,1.7,0.6,1021.2,140.0,6.7
153.575,2.2,1.1,1019.6,150.0,8.2
154.375,2.8,1.7,1018.5,150.0,6.7
159.025,3.3,2.8,1017.6,150.0,6.2
157.475,4.4,3.3,1016.8,150.0,9.8
159.7,5.0,3.9,1016.3,160.0,9.8
154.75,5.0,3.9,1016.7,150.0,7.7
111.675,5.6,4.4,1016.7,160.0,6.7
98.55,5.6,5.0,1016.9,170.0,5.7
44.1,6.1,5.6,1016.9,170.0,4.6
11.85,6.7,6.1,1017.2,190.0,3.6
6.625,6.7,6.1,1017.6,250.0,2.6
6.775,6.1,3.9,1018.3,300.0,7.7
8.15,3.9,1.7,1019.3,290.0,6.7
8.05,2.8,0.6,1019.8,300.0,6.7
8.825,2.2,0.0,1020.6,290.0,7.7
31.125,1.7,0.6,1021.1,290.0,6.2
62.575,2.2,-0.6,1021.4,280.0,6.2
142.0,2.2,-0.6,1021.9,290.0,6.2
162.875,2.2,-1.1,1022.6,290.0,8.8
162.375,1.7,-1.1,1023.5,300.0,8.2
165.075,2.2,-1.1,1023.8,290.0,7.7
166.825,2.2,-1.7,1024.0,320.0,8.8
182.725,2.8,-1.1,1024.4,310.0,6.7
182.4,3.3,-1.1,1024.3,320.0,6.7
184.125,3.9,-1.1,1023.8,310.0,5.7
184.25,6.7,0.0,1023.6,300.0,7.7
170.05,6.7,-0.6,1023.7,300.0,6.7
182.675,5.6,-1.1,1024.1,310.0,5.7
180.1,3.9,-1.1,1024.3,310.0,3.6
123.8,2.8,-1.7,1024.9,40.0,2.1
125.325,-1.1,-2.8,1025.1,50.0,2.1
54.725,-1.7,-2.8,1024.7,0.0,0.0
7.775,-2.2,-3.3,1024.9,0.0,0.0
8.075,-2.2,-2.8,1024.1,90.0,2.6
7.875,-2.2,-2.8,1023.5,80.0,2.6
8.05,-1.1,-1.7,1023.1,80.0,2.6
7.675,-0.6,-1.1,1022.4,70.0,2.1
8.075,-0.6,-1.1,1021.4,90.0,2.6
7.9,0.0,-0.6,1020.4,110.0,2.1
27.4,2.2,0.0,1019.9,120.0,2.1
67.175,3.9,-0.6,1018.6,160.0,4.6
165.5,3.9,0.0,1017.3,150.0,5.7
184.225,5.0,1.1,1016.0,170.0,6.7
183.475,7.2,2.2,1015.9,160.0,4.6
183.15,10.0,3.9,1014.9,160.0,6.2
185.05,13.3,6.7,1014.4,190.0,3.6
185.45,15.0,7.8,1013.7,200.0,4.1
185.85,16.1,9.4,1012.3,210.0,5.7
184.65,17.2,10.6,1011.4,210.0,3.6
185.125,16.7,11.1,1010.8,170.0,2.6
